,month,date,year,title,link
193,1,5,1982년,"야간통행금지, 37년 만에 전면 해제",http://db.history.go.kr/id/tcct_1982_01_05_0010
194,1,5,1972년,"서울 용두동 청계천변 판자촌에 화재 발생하여 130여 채 소실, 이재민 1천여 명 발생",http://db.history.go.kr/id/tcct_1972_01_05_0040
195,1,5,1970년,"서울, 20년 만의 한파, 영하 20도 2분 기록",http://db.history.go.kr/id/tcct_1970_01_05_0070
196,1,5,1963년,"김종필, 민주공화당 창당 준비 위원장으로 역할에 충실하고자 중앙정보부장 사임",http://db.history.go.kr/id/tcct_1963_01_05_0020
197,1,5,1957년,"연희대·세브란스 의대, 연세대학교로 통합",http://db.history.go.kr/id/tcct_1957_01_05_0030
198,1,5,1949년,"주한 미경제 협조처(ECA), 대한 부흥 계획 실시 발표",http://db.history.go.kr/id/tcct_1949_01_05_0060
199,1,5,1947년,"구인회, 락희 화학 공업사(현 LG 화학) 창립",http://db.history.go.kr/id/tcct_1947_01_31_0030
200,1,5,1926년,"평양 실업가 오원선·이동열 등, 동양 고무 공업사 설립(자본금 20만원)",http://db.history.go.kr/id/tcmd_1926_01_05_0060
201,1,5,1924년,"권태집(權泰潗) 등 600여 명의 인력거군, 조선 노동 친목회 발기",http://db.history.go.kr/id/tcmd_1924_01_05_0060
202,1,5,1923년,간도 간민 교육 연구회(회장 김영학) 창립,http://db.history.go.kr/id/tcmd_1923_01_05_0040
203,1,5,1905년,"한국 주차 일본군 사령관, 일본군이 한성 및 부근 치안을 담당한다는 군령 발표",http://db.history.go.kr/id/tcmd_1905_01_05_0030
204,1,5,1902년,"한국 최초의 전기 회사인 한성 전기 회사 종로 사옥, 화재로 소실(7월 재건)",http://db.history.go.kr/id/tcmd_1902_01_05_0010
205,1,5,1830년,[음]주전소에서 주전한 100여만 냥을 선혜청과 훈련도감에 소속시킴,http://sillok.history.go.kr/id/kwa_13001005_002
206,1,5,1775년,[음]각 도의 성과 기계를 보수하게 함,http://sillok.history.go.kr/id/kua_15101005_003
207,1,5,1772년,"[음]조헌·이순신·송상현 등의 봉사손(奉祀孫, 제사를 모시는 후손)을 등용하게 함",http://sillok.history.go.kr/id/kua_14801005_002
208,1,5,1767년,[음]제언 및 환곡의 유치와 방출을 신칙하게 함,http://sillok.history.go.kr/id/kua_14301005_003
209,1,5,1754년,[음]숙종의 어용(왕의 초상)을 봉안한 선원전을 수리함,http://sillok.history.go.kr/id/kua_13001005_001
210,1,5,1753년,[음]회령 개시에서 금법을 범한 관원을 처벌하고 황해도 이북 지역 세미(조세로 바치던 쌀)는 돈으로 내게 함,http://sillok.history.go.kr/id/kua_12901005_001
211,1,5,1750년,[음]전국에 역질이 극심하여 죽은 자가 많음,http://sillok.history.go.kr/id/kua_12601005_006
212,1,5,1734년,[음]경기 및 삼남의 고을 중 재해가 심한 곳의 세금을 감면시킴,http://sillok.history.go.kr/id/kua_11001005_005
213,1,5,1731년,[음]군포를 어린아이에게 징수하거나 이웃에게 대신 부과하게 하는 등의 폐단을 없애라고 수령들에게 전교함,http://sillok.history.go.kr/id/kua_10701005_003
214,1,5,1713년,[음]영의정 이유 등이 즉위 40주년의 칭경(稱慶) 및 존호(尊號)의 일을 논함,http://sillok.history.go.kr/id/ksb_13901005_001
215,1,5,1711년,[음]양역 변통(양인 장정이 부담하는 국역에 대한 개혁과 그 방안)을 논의함,http://sillok.history.go.kr/id/ksa_13701005_001
216,1,5,1704년,[음]수군의 신포(身布)를 감해 줌,http://sillok.history.go.kr/id/ksa_13001005_002
217,1,5,1620년,[음]전 대사헌 정구 죽음,http://sillok.history.go.kr/id/kob_11201005_001
218,1,5,1607년,[음]몰래 은광을 채굴한 이인덕을 처벌함,http://sillok.history.go.kr/id/kna_14001005_002
219,1,5,1545년,[음]선왕의 묘호를 중종으로 정함,http://sillok.history.go.kr/id/kla_10101005_002
220,1,5,1512년,[음]《동국병감(東國兵鑑)》의 빠진 부분을 보충하여 다시 편찬하게 함,http://sillok.history.go.kr/id/kka_10701005_002
221,1,5,1509년,[음]왜구가 경상도 가덕도에 침입함,http://sillok.history.go.kr/id/kka_10401005_002
222,1,5,1446년,[음]좌의정 신개 죽음,http://sillok.history.go.kr/id/kda_12801005_003
223,1,5,1442년,[음]각 도에 귀맥(鬼麥)을 보급하여 민생에 도움이 되도록 함,http://sillok.history.go.kr/id/kda_12401005_003
224,1,5,1437년,[음]울산군을 울산도호부로 승격시킴,http://sillok.history.go.kr/id/kda_11901005_002
225,1,5,1352년,[음]감찰사의 건의에 따라 제군들에 대한 녹봉 지급을 중지함,http://db.history.go.kr/id/kr_038r_0030_0010_0020
226,1,5,1282년,[음]원에서 정동행중서성을 철폐함,http://db.history.go.kr/id/cnkb_060r_0120_0020
227,1,5,1279년,[음]원이 고려에 역참을 설치함,http://db.history.go.kr/id/cnkb_060r_0100_0040
228,1,5,1136년,[음]금에서 고려에 역을 반포함,http://db.history.go.kr/id/cnkb_050r_0040_0060
229,1,5,1016년,[음]요의 야율세량과 소굴렬이 곽주를 격파함,http://db.history.go.kr/id/cnkb_040r_0090_0250
230,1,6,2004년,"미국 대표단, 처음으로 북한 영변 핵시설 시찰",http://db.history.go.kr/id/tcct_2004_01_06_0070
231,1,6,2000년,"음란폭력성매체대책협의회, 영화 〈거짓말〉 감독·제작자·극장주 고발",http://db.history.go.kr/id/tcct_2000_01_06_0030
232,1,6,1996년,가수 김광석(1964~1996) 자살,http://db.history.go.kr/id/tcct_1996_01_06_0040
233,1,6,1995년,"서울시, 1993년 기준 인구 1,092만 5,464명으로 집계",http://db.history.go.kr/id/tcct_1995_01_06_0050
234,1,6,1990년,"서울~파리 간 KAL여객기, 소련 시베리아 영공 첫 통과",http://db.history.go.kr/id/tcct_1990_01_06_0020
235,1,6,1986년,"김영삼 민주화 추진 협의회 공동 의장, 신민당에 입당하여 총재 상임 고문으로 정식 취임",http://db.history.go.kr/id/tcct_1986_01_06_0020
236,1,6,1983년,"문교부, 사립대 교직원 자녀 대학 입학 특혜 폐지 지시",http://db.history.go.kr/id/tcct_1983_01_06_0030
237,1,6,1981년,"서울시, 청계 피복 노조에 해산 명령서 발부",http://db.history.go.kr/id/tcct_1981_01_06_0050
238,1,6,1978년,"대한 불교 조계종, 종단 분규 수습 위해 종단 재건 회의(의장 운허 스님), 종헌 기초 위원회(회장 석주 스님) 구성",http://db.history.go.kr/id/tcct_1978_01_08_0010
239,1,6,1968년,"경제기획원, 1967년도 남한 총인구 3천만 명 발표",http://db.history.go.kr/id/tcct_1968_01_06_0010
240,1,6,1967년,서울 삼각지에 한국 최초의 입체 교차로 착공,http://db.history.go.kr/id/tcct_1967_01_06_0020
241,1,6,1961년,"장면 총리, 기자 회견에서 남북 교류 반대",http://db.history.go.kr/id/tcct_1961_01_06_0010
242,1,6,1950년,제1회 고등 고시(사법과·행정과) 실시,http://db.history.go.kr/id/tcct_1950_01_06_0030
243,1,6,1949년,"반민족 행위 특별 조사 위원회, 조사부·총무부·특경대 등 구성 완료",http://db.history.go.kr/id/tcct_1949_01_06_0020
244,1,6,1942년,꼬마 채권(1원짜리 특별 보국 채권) 236만원어치 판매 개시,http://db.history.go.kr/id/tcmd_1942_01_06_0010
245,1,6,1920년,"조선총독부, 〈조선일보〉·〈동아일보〉·〈시사신문〉 발행 허가",http://db.history.go.kr/id/tcmd_1920_01_06_0070
246,1,6,1910년,"의병장 연기우(延起羽), 부하 30여 명과 함께 연천 분견소 헌병 보조원들과 교전",http://db.history.go.kr/id/tcmd_1910_01_06_0030
247,1,6,1907년,"부산항 시민들, 최익현의 죽음에 항의하여 자진 철시",http://db.history.go.kr/id/tcmd_1907_01_06_0010
248,1,6,1906년,일진회 기관지 〈국민신보(國民新報)〉 창간,http://db.history.go.kr/id/tcmd_1906_01_06_0010
249,1,6,1897년,"민비의 시호를 명성(明成), 능호를 홍릉(洪陵), 전호(殿號)를 경효(景孝)로 결정",http://db.history.go.kr/id/tcmd_1897_01_06_0010
250,1,6,1874년,[음]청나라 화폐 통용을 금하고 상평전(常平錢) 사용 권장,http://db.history.go.kr/id/tcmd_1874_01_06_0020
251,1,6,1794년,"[음]경과(慶科, 나라에 경사가 있을 때 열린 과거)의 부정행위자를 엄중히 처단하라고 함",http://sillok.history.go.kr/id/kva_11801006_001
252,1,6,1786년,"[음]연복(延卜, 중국에 갔던 사신이 돌아올때 짐을 운반하기 위해 말을 보내는 일)의 잡물을 법대로 준행하게 함",http://sillok.history.go.kr/id/kva_11001006_002
253,1,6,1778년,[음]《속명의록(續明義錄)》을 인쇄하여 반포하게 함,http://sillok.history.go.kr/id/kva_10201006_004
254,1,6,1766년,[음]백 세 이상의 사람에게 음식물과 옷감을 내려 줌,http://sillok.history.go.kr/id/kua_14201006_001
255,1,6,1730년,"[음]진병(疹病, 발진이 생기는 병)이 확산됨",http://sillok.history.go.kr/id/kua_10601006_001
256,1,6,1722년,[음]왕세제를 살해하려 했던 환관 박상검을 처형함,http://sillok.history.go.kr/id/kta_10201006_002
257,1,6,1696년,[음]활인서에서 굶주린 백성에게 죽을 나누어 줌,http://sillok.history.go.kr/id/ksa_12201006_001
258,1,6,1670년,[음]도첩제 시행 논의를 폐기함,http://sillok.history.go.kr/id/kra_11101006_002
259,1,6,1653년,[음]이듬해(1654년)부터 청에서 사용하는 시헌력을 도입하기로 함,http://sillok.history.go.kr/id/kqa_10401006_001
260,1,6,1642년,[음]호란으로 청나라에 압송되었던 김상헌 등이 심양에서 풀려남,http://sillok.history.go.kr/id/kpa_12001006_001
261,1,6,1640년,[음]무주의 적상 산성을 수축하게 함,http://sillok.history.go.kr/id/kpa_11801006_001
262,1,6,1581년,[음]노산군(단종) 묘에 비를 세우고 봉분을 높임,http://sillok.history.go.kr/id/kna_11401006_002
263,1,6,1475년,[음]부산포의 사염장(私鹽場)을 없앰,http://sillok.history.go.kr/id/kia_10601006_004
264,1,6,1453년,[음]《문종실록》을 편찬하게 함,http://sillok.history.go.kr/id/kfa_10101006_001
265,1,6,1437년,[음]연이은 흉년으로 인해 관리의 봉록을 감함,http://sillok.history.go.kr/id/kda_11901006_005
266,1,6,1413년,[음]좌주·문생 제도를 폐지함,http://sillok.history.go.kr/id/kca_11301006_002
267,1,6,1402년,[음]처음으로 무과법을 시행함,http://sillok.history.go.kr/id/kca_10201006_003
268,1,6,1395년,[음]토산물을 바친 여진족에게 목면·모시 등을 내려 줌,http://sillok.history.go.kr/id/kaa_10401006_001
269,1,6,1271년,[음]삼별초가 왕의 사자를 영접하는 척하며 관군을 격파함,http://db.history.go.kr/id/kr_027r_0010_0010_0030
270,1,6,1104년,[음]동여진 오아속의 군대가 정주 관문 밖까지 진격해옴,http://db.history.go.kr/id/kr_012r_0020_0010_0020
271,1,6,1101년,[음]9경 등의 서적을 대성과 추밀원에 소장하게 함,http://db.history.go.kr/id/kr_011r_0080_0010_0010
272,1,6,1079년,[음]송에서 고려와의 교역법을 만듦,http://db.history.go.kr/id/cnkb_030r_0100_0030
273,1,6,1063년,[음]황금 생산지를 공물대장에 등록함,http://db.history.go.kr/id/kr_008r_0070_0010_0020
274,1,7,2005년,"이기준 부총리 겸 교육인적자원부 장관, 도덕성 논란으로 임명 3일만에 사의 발표",http://db.history.go.kr/id/tcct_2005_01_07_0010
275,1,7,1997년,"서울 지방 법원, 『내게 거짓말을 해봐』 작가 장정일 구속 영장 기각",http://db.history.go.kr/id/tcct_1997_01_07_0040
276,1,7,1992년,"북한, 국제 원자력 기구 핵안전 협정(NPT)에 서명, 핵물질·핵시설 등 전면적 국제 핵사찰 수락",http://db.history.go.kr/id/tcct_1992_01_07_0050
277,1,7,1980년,포천군 영중면에서 불발 포탄 폭발로 9명 폭사,http://db.history.go.kr/id/tcct_1980_01_07_0030
278,1,7,1979년,"보건사회부, 어린이 천연두 접종 폐지",http://db.history.go.kr/id/tcct_1979_01_07_0030
279,1,7,1978년,경기도 과천에 제2종합청사 건설 결정(1979.4.10. 착공),http://db.history.go.kr/id/tcct_1978_01_07_0020
280,1,7,1975년,"16개 대기업 광고주, ‘동아 방송’의 광고 방송 해약, 광고 중단",http://db.history.go.kr/id/tcct_1975_01_07_0020
281,1,7,1970년,"문화공보부, 신문 한자 1,200자로 제한 등의 내용이 포함된 〈언론 출판에 대한 종합 시책〉 발표",http://db.history.go.kr/id/tcct_1970_01_07_0030
282,1,7,1968년,"경남 함양군 버스, 남강으로 추락, 43명 사망, 61명 중경상",http://db.history.go.kr/id/tcct_1968_01_07_0010
283,1,7,1951년,"부산시, 피난민 격증으로 집값 폭등",http://db.history.go.kr/id/tcct_1951_01_07_0040
284,1,7,1946년,"대학·중고등학교 학생 1만여 명, 서울 운동장에서 반탁 학생 대회 개최",http://db.history.go.kr/id/tcct_1946_01_07_0010
285,1,7,1943년,"조선총독부, 대학·전문 학교·실업 전문 학교의 수업 연한을 6개월 간 임시 단축",http://db.history.go.kr/id/tcmd_1943_01_07_0010
286,1,7,1939년,"일제, 대륙 침략을 위한 군수품 생산 목적에서 〈국민 직업 능력 신고령〉 공포(6.1. 시행)",http://db.history.go.kr/id/tcmd_1939_01_07_0030
287,1,7,1926년,"조선총독부, 경복궁 안 신청사로 이전",http://db.history.go.kr/id/tcmd_1926_01_07_0080
288,1,7,1909년,"이토 히로부미 통감, 식민지 정책 선전을 위해 순종 황제와 함께 삼남 지방 순회",http://db.history.go.kr/id/tcmd_1909_01_07_0120
289,1,7,1905년,"주한 일본군 헌병 사령부, 서울 지역 자유 집회 금지 포고문 발표",http://db.history.go.kr/id/tcmd_1905_01_07_0010
290,1,7,1854년,[음]영남의 방백과 수령에게 백성을 구휼하게 함,http://sillok.history.go.kr/id/kya_10501007_002
291,1,7,1837년,[음]순종(純宗)과 익종(순조의 세자)을 종묘에 부묘함,http://sillok.history.go.kr/id/kxa_10301007_001
292,1,7,1833년,"[음]경기도의 결전(結錢, 결세를 돈으로 환산한 것)을 추수 때 받게 함",http://sillok.history.go.kr/id/kwa_13301007_001
293,1,7,1821년,[음]진하 정사(陳賀正使) 이조원(李肇源) 등이 청나라로 떠남,http://sillok.history.go.kr/id/kwa_12101007_001
294,1,7,1734년,[음]효성으로 이름난 고(故) 여성군(礪城君) 이집(李楫)을 정려(旌閭)함,http://sillok.history.go.kr/id/kua_11001007_005
295,1,7,1717년,[음]법률 조문 가운데 전 가족을 변방에 강제 이주(전가사변)하는 조항을 줄임,http://sillok.history.go.kr/id/ksa_14301007_002
296,1,7,1696년,[음]흉년으로 전국의 세수를 반으로 줄임,http://sillok.history.go.kr/id/ksa_12201007_001
297,1,7,1677년,"[음]서울은 3월부터, 외방은 5월부터 호패를 차게 함",http://sillok.history.go.kr/id/ksa_10301007_001
298,1,7,1630년,[음]양경홍의 역모 사건을 처결하고 그에 대한 교서를 반포함,http://sillok.history.go.kr/id/kpa_10801007_002
299,1,7,1543년,[음]한밤중에 동궁에서 화재가 발생함,http://sillok.history.go.kr/id/kka_13801007_001
300,1,7,1494년,[음]안침이 북경에서 가져온 《대학연의보(大學衍義補)》를 인쇄하여 반포하게 함,http://sillok.history.go.kr/id/kia_12501007_002
301,1,7,1484년,[음]충청·전라·경상도의 사민 초정 사목(徙民抄定事目)을 정함,http://sillok.history.go.kr/id/kia_11501007_002
302,1,7,1480년,[음]명나라에 건주 여진 정벌의 성과를 알림,http://sillok.history.go.kr/id/kia_11101007_003
303,1,7,1474년,"[음]영안북도 절도사 어유소에게 야인 접대 사목을 보내고, 여진인의 상경(上京) 인원수를 제한함",http://sillok.history.go.kr/id/kia_10501007_007
304,1,7,1455년,[음]중추원사 이견기 죽음,http://sillok.history.go.kr/id/kfa_10301007_003
305,1,7,1443년,[음]개성부 유수 고약해 죽음,http://sillok.history.go.kr/id/kda_12501007_004
306,1,7,1438년,[음]경복궁 침전 곁에 흠경각을 완공함,http://sillok.history.go.kr/id/kda_12001007_003
307,1,7,1420년,[음]호군들이 모여 군사를 의논하던 호군방을 폐지함,http://sillok.history.go.kr/id/kda_10201007_004
308,1,7,1413년,[음]동서 양계에서 양전을 실시함,http://sillok.history.go.kr/id/kca_11301007_002
309,1,7,1402년,"[음]관리의 녹봉에 저화(楮貨, 닥나무 껍질로 만들어 쓰던 종이돈)를 병용함",http://sillok.history.go.kr/id/kca_10201007_002
310,1,7,1394년,[음]금주령을 내림,http://sillok.history.go.kr/id/kaa_10301007_002
311,1,7,1269년,[음]김준의 일당을 처벌함,http://db.history.go.kr/id/kr_026r_0060_0010_0010
312,1,7,1135년,[음]김부식을 원수로 삼아 묘청을 토벌하게 함,http://db.history.go.kr/id/kr_016r_0070_0010_0030
313,1,7,1014년,[음]새 궁궐이 완공됨,http://db.history.go.kr/id/kr_004r_0070_0010_0010
314,1,7,949년,[음]대광 왕식렴이 사망함,http://db.history.go.kr/id/kr_002r_0250_0010_0010
315,1,8,1997년,"통계청, 1월 1일 기준 한국 인구 4,575만 7천 명 발표",http://db.history.go.kr/id/tcct_1997_01_08_0030
